account,text,date,compound,positive,neutral,negative
FoxNews,Judge rules New York City bar can refuse service to #Trump supporter wearing #MAGA hat https://t.co/XUaTVcqrba,2018-04-26 00:09:53,-0.0258,0.115,0.765,0.12
FoxNews,"During a Twitter storm Wednesday, rapper @kanyewest called out @BarackObama amid several pro-@realDonaldTrump tweet… https://t.co/xtukAurpvU",2018-04-26 00:04:31,0.0,0.0,1.0,0.0
FoxNews,"Democrat @ChrisCoons shares a touching story of how GOP @SenatorRounds helped him after his father passed away, ins… https://t.co/6tGYWaaOrv",2018-04-25 23:59:04,0.296,0.115,0.885,0.0
FoxNews,".@ChrisCoons on changing his committee vote on Pompeo: ""I was grateful to have the chance on Monday to make a small… https://t.co/iIapjMOzTi",2018-04-25 23:47:34,0.6124,0.208,0.792,0.0
FoxNews,".@HillaryClinton's email list, voter data, campaign software costing Democrats millions, report says https://t.co/3bfdKLhRHG",2018-04-25 23:43:39,0.0,0.0,1.0,0.0
FoxNews,".@SenateMajLdr: ""I would say to all of our Republican supporters across the country: we need to be turning out in b… https://t.co/EJC7vHj10N",2018-04-25 23:41:22,0.4404,0.121,0.879,0.0
FoxNews,".@SenateMajLdr on confirmation delays: ""The president has a very legitimate complaint. I've had to file cloture...8… https://t.co/PZaJiRlBXv",2018-04-25 23:35:02,-0.3566,0.0,0.858,0.142
FoxNews,"RT @MikeEmanuelFox: Macron takes pitch for Iran nuclear deal to Congress - from #SpecialReport tonight:

https://t.co/0xNym6zOaV",2018-04-25 23:28:37,0.0,0.0,1.0,0.0
FoxNews,".@SenateMajLdr on Pompeo nomination for Secretary of State: ""We'll be confirming him tomorrow and there are now fiv… https://t.co/8nTwa0QyeU",2018-04-25 23:27:02,0.0,0.0,1.0,0.0
FoxNews,"Maine officer shot and killed by suspect who stole his car, robbed store https://t.co/V6dg36z6T6",2018-04-25 23:09:53,-0.7717,0.0,0.642,0.358
FoxNews,"Charles Hurt on 2018 midterms: ""Without any doubt, there's an enthusiasm on the Democratic side that we've not seen… https://t.co/utnCoFHa3t",2018-04-25 23:05:01,0.1556,0.197,0.669,0.134
FoxNews,".@MoElleithee on 2018 midterms: ""In every special election since @realDonaldTrump took office, Democrats have beat… https://t.co/G1Z21jarpW",2018-04-25 22:58:11,0.4019,0.153,0.847,0.0
FoxNews,"Charles Hurt on Ronny Jackson: ""If [any] of these allegations are true, it actually sort of reflects more poorly [o… https://t.co/mXAZURw35Z",2018-04-25 22:51:45,-0.1531,0.111,0.754,0.135
FoxNews,Rudy Giuliani takes over talks with Mueller on possible Trump interview https://t.co/IyO2O3ifUE,2018-04-25 22:45:08,0.0,0.0,1.0,0.0
FoxNews,"SAY CHEESE: Diners in Baltimore didn't order grilled cheese for dessert, but that's what they got when their flamin… https://t.co/8sBO4s9qqy",2018-04-25 22:38:29,0.0,0.0,1.0,0.0
FoxNews,"Former President George H.W. Bush out of intensive care, and docs are said to be pleased. #SpecialReport… https://t.co/D25PpglLgz",2018-04-25 22:32:36,0.7269,0.276,0.724,0.0
FoxNews,.@ChelseaClinton slams NY Times reporter over book details on former first daughter's hair https://t.co/GxSysTyuTR,2018-04-25 22:27:18,0.0,0.0,1.0,0.0
FoxNews,.@realDonaldTrump warns Iran on nuclear program as @EmmanuelMacron aims to preserve pact. @MikeEmanuelFox has the s… https://t.co/iSzjGT4BKH,2018-04-25 22:17:23,-0.1027,0.0,0.92,0.08
FoxNews,Fox News Poll: President @realDonaldTrump's approval at 44 percent https://t.co/y7BGolP8PB #SpecialReport https://t.co/XB61KZrxIW,2018-04-25 22:08:20,0.4767,0.22,0.78,0.0
FoxNews,"Fox News Poll: Mueller likely to find Trump offenses, Trump likely to fire him https://t.co/mjzp8ikLJW",2018-04-25 22:01:41,-0.5994,0.0,0.726,0.274
FoxNews,Fox News Poll: Majority approves of airstrikes to punish Syria https://t.co/TEVPYKyT2E,2018-04-25 22:01:07,-0.1779,0.179,0.596,0.225
FoxNews,THURSDAY: Don't miss @BretBaier's interview with former FBI Director James @Comey on #SpecialReport at 6p ET.… https://t.co/1cQSiQFG0G,2018-04-25 22:00:01,0.1139,0.083,0.917,0.0
FoxNews,".@VP Pence speaks at an America First Policies “Tax Cuts to Put America First” event in Milwaukee, Wisconsin.  https://t.co/J79CeauLHB",2018-04-25 21:37:34,-0.296,0.0,0.891,0.109
FoxNews,Golden State Killer suspect arrested in California https://t.co/IYMoCkcKAO,2018-04-25 21:37:23,-0.8625,0.0,0.342,0.658
FoxNews,".@JesseBWatters: ""There have been people from some of these countries that have done harm to Americans - the guy on… https://t.co/vv05NDFQn3",2018-04-25 21:22:29,-0.5423,0.0,0.844,0.156
FoxNews,"Justice Alito: ""It does not look at all like a 'Muslim ban.' There are other justifications that jump out as to why… https://t.co/E9TxPO7cuA",2018-04-25 21:19:55,0.7096,0.228,0.772,0.0
FoxNews,".@JesseBWatters: ""It's less about @realDonaldTrump and more about the @RealCandaceO thing - [@kanyewest's] celebrat… https://t.co/5SySXPYjR1",2018-04-25 21:13:36,0.0,0.0,1.0,0.0
FoxNews,RT @FoxBusiness: NCAA basketball corruption: Condoleezza Rice-led panel outlines reforms https://t.co/ouwDhv0JuA,2018-04-25 21:13:14,0.0,0.0,1.0,0.0
FoxNews,RT @FoxBusiness: .@SBALinda said Wednesday the jury is still out on Amazon’s effect on small business: “I think it’s still a mix. We are in…,2018-04-25 21:13:11,0.0,0.0,1.0,0.0
FoxNews,".@JesseBWatters on Kanye/Trump: ""I think you can't underestimate what's going on here culturally and politically.""… https://t.co/u0Z8JyoICl",2018-04-25 21:11:02,0.2235,0.112,0.888,0.0
FoxNews,.@kimguilfoyle breaks down today's @kanyewest/@realDonaldTrump saga. https://t.co/Jp844alydI https://t.co/WCTdXawfSy,2018-04-25 21:06:49,0.0,0.0,1.0,0.0
FoxNews,Joy Reid's crisis deepens as expert hired to fight gay slur scandal forced to deny being a neo-Nazi sympathizer https://t.co/cGNK83i5Gs,2018-04-25 21:01:39,-0.8807,0.119,0.409,0.472
FoxNews,It's time for #TheFive! https://t.co/dxsOUq3qZd,2018-04-25 21:01:12,0.0,0.0,1.0,0.0
FoxNews,"""Customer needs assistance in sporting goods please? I'm the customer.”@Walmart customer in Kentucky uses store int… https://t.co/r2BmadQH1J",2018-04-25 21:01:01,0.3182,0.126,0.874,0.0
FoxNews,".@AmbJohnBolton says National Security Council staff changes are coming, and some employees aren't happy https://t.co/SG1oHYf4yd",2018-04-25 20:53:29,-0.1526,0.13,0.707,0.163
FoxNews,"Sessions stays mum on Rosenstein speculation, Cohen probe at Senate hearing - via @brookefoxnews 
https://t.co/OBCJxwt3zL",2018-04-25 20:52:58,0.0,0.0,1.0,0.0
FoxNews,.@KimKardashian West defended her husband @kanyewest amidst a storm of criticism that erupted after he professed hi… https://t.co/4K5CibTJGv,2018-04-25 20:26:44,-0.4404,0.0,0.847,0.153
FoxNews,"Former President @GeorgeHWBush out of intensive care, and docs are said to be pleased https://t.co/26ue3j2hqa",2018-04-25 20:25:27,0.7269,0.319,0.681,0.0
FoxNews,".@SenJohnKennedy on @EmmanuelMacron: ""I'm not saying that you don't try to reason with your adversaries as Presiden… https://t.co/rQWVDZH59w",2018-04-25 20:22:24,-0.25,0.0,0.895,0.105
FoxNews,".@SenJohnKennedy on @EmmanuelMacron: ""Like @POTUS, he ran against the system, started with nothing, established his… https://t.co/2wxyIoGdpT",2018-04-25 20:20:11,0.3612,0.143,0.857,0.0
FoxNews,10-year yield breaks through three percent. @TeamCavuto https://t.co/RHqh4XpQED,2018-04-25 20:16:01,0.0,0.0,1.0,0.0
FoxNews,10-year treasury yield. @TeamCavuto https://t.co/9RCGmiqyIm,2018-04-25 20:15:33,0.2023,0.31,0.69,0.0
FoxNews,"Michael Starr Hopkins on 2018 midterms: ""If you look at all the special elections that have been held since… https://t.co/ePh9fWF5h5",2018-04-25 20:13:26,0.4019,0.124,0.876,0.0
FoxNews,".@conservmillen on Arizona special election: ""It's important to look at what these Democrats are running on that ar… https://t.co/7kCxmOumYv",2018-04-25 20:09:02,0.5423,0.209,0.791,0.0
FoxNews,"Minutes ago, Kanye West tweeted a picture of his signed MAGA hat, as well as a photo of himself wearing it.… https://t.co/kfYqaSzEHo",2018-04-25 20:08:16,0.2732,0.1,0.9,0.0
FoxNews,.@Rafa_Jdoc: @kanyewest tweets right -- What happens when a hip hop icon takes the red pill and dares to challenge… https://t.co/rq90iR8z0E,2018-04-25 20:05:03,0.0,0.0,1.0,0.0
FoxNews,"Scott Pruitt's time as EPA administrator dogged by questions about first-class travel, pay raises https://t.co/MA2D6zFWSW",2018-04-25 20:01:29,-0.1027,0.0,0.909,0.091
FoxNews,"Moments ago, President @realDonaldTrump responded to music icon @kanyewest, who today said that he loves the presid… https://t.co/vMQWHFb49D",2018-04-25 19:50:14,0.5719,0.179,0.821,0.0
FoxNews,"Earlier, @VP tweeted his praise for French President @EmmanuelMacron and the bond between the U.S. and France.… https://t.co/xhHijwPmAH",2018-04-25 19:45:43,0.5574,0.175,0.825,0.0
FoxNews,"Bill Clinton 'casually encouraged' Trump to run for president before 2016 race: book - via @brookefoxnews 
https://t.co/aog2Jay3rr",2018-04-25 19:41:05,0.4939,0.231,0.769,0.0
FoxNews,"“This really is the most prolific unsolved serial murder case in modern history.” 

Trace Gallagher reports on the… https://t.co/TBR0lVBs2Q",2018-04-25 19:39:42,-0.6908,0.0,0.793,0.207
FoxNews,"RT @FoxBusiness: Amazon, Google trading suspended on NYSE, proceeding elsewhere https://t.co/YGD29oeh3x",2018-04-25 19:26:25,-0.34,0.123,0.652,0.225
FoxNews,Fmr. President @GeorgeHWBush's office released a statement today that says he has been moved out of the ICU. Doctor… https://t.co/040EJH9ult,2018-04-25 19:23:49,0.0,0.0,1.0,0.0
FoxNews,"Las Vegas shooting survivors engaged, expected to wed this summer https://t.co/NvfFZgCayu",2018-04-25 19:11:53,0.4019,0.213,0.787,0.0
FoxNews,Former President George H.W. Bush has been moved out of the ICU and is improving after being admitted for an infect… https://t.co/zyLfSVv6I9,2018-04-25 19:02:05,0.4939,0.174,0.826,0.0
FoxNews,Today the U.S. Supreme Court heard arguments over the Trump administration travel ban. @ShannonBream is outside the… https://t.co/u8off7I8UO,2018-04-25 18:55:28,-0.4019,0.145,0.602,0.253
FoxNews,".@PressSec: ""The focus of this travel ban has been on safety and security."" https://t.co/duYSVhN8BN",2018-04-25 18:44:59,-0.2023,0.152,0.652,0.196
FoxNews,RT @FoxBusiness: Trump's travel ban sees support from Supreme Court's conservative majority https://t.co/WCuq3zIqRr https://t.co/yzRbWnCgLY,2018-04-25 18:42:21,0.4019,0.301,0.526,0.172
FoxNews,RT @FoxBusiness: Sen. Bernie Sanders pushes plan to guarantee every American a job https://t.co/AFh3O0xh6P https://t.co/qBTHNZBprA,2018-04-25 18:42:15,0.25,0.133,0.867,0.0
FoxNews,"RT @FoxBusiness: .@Judgenap: ""This is a vote on whether or not the Constitution permits the @POTUS on the basis of info made known to him b…",2018-04-25 18:42:08,0.0,0.0,1.0,0.0
FoxNews,".@PressSec on a federal judge ordering the White House to continue DACA: ""This ruling is good news for smuggling or… https://t.co/TPLwbCRjvv",2018-04-25 18:36:17,-0.0516,0.121,0.75,0.129
FoxNews,".@PressSec on North Korea negotiations: ""We think that the maximum pressure campaign is working, but again we're no… https://t.co/Ac1RfW6Wlc",2018-04-25 18:31:51,-0.1531,0.0,0.918,0.082
FoxNews,".@PressSec to @JohnRobertsFox on allegations facing the VA Secretary nominee: ""Dr. Jackson's record as a White Hous… https://t.co/nTrVp2j9e2",2018-04-25 18:26:08,0.0,0.0,1.0,0.0
FoxNews,"RT @BretBaier: Attention all @FoxNews fans in #WestVirginia-- @marthamaccallum &amp; I will host a debate in Morgantown Tuesday, May 1st on #Fo…",2018-04-25 18:24:35,0.0,0.0,1.0,0.0
FoxNews,.@PressSec Sarah Sanders holds a briefing at the @WhiteHouse https://t.co/YfWLvYYpR5,2018-04-25 18:19:59,0.0,0.0,1.0,0.0
FoxNews,".@SenBobCorker on the Iran deal: ""I've long thought unless something changes, [@POTUS] will pull out."" https://t.co/Xnd1Gw5Dhp",2018-04-25 18:11:34,0.0,0.0,1.0,0.0
FoxNews,2-year-old motorist uses McDonald's drive-thru and Ronald ain't lovin' it https://t.co/y71qh5vX5K,2018-04-25 18:09:34,0.0,0.0,1.0,0.0
FoxNews,"Love triangle ends in murder-suicide with 'blood everywhere' as disguised wife guns down mistress, cops say https://t.co/TCRuJz18rc",2018-04-25 17:54:58,0.4767,0.197,0.704,0.099
FoxNews,"Morgan Freeman's step-granddaughter spoke about 'grandpa feelings' before her murder, text messages reveal https://t.co/5CNpYodKtb",2018-04-25 17:45:07,-0.6908,0.0,0.734,0.266
FoxNews,".@SenatorCardin: ""I opposed the Iran Deal, but I think it would be a mistake for the United States to unilaterally… https://t.co/x6RiQetFrA",2018-04-25 17:32:16,0.1531,0.155,0.714,0.13
FoxNews,Ronan Farrow says Hillary Clinton almost bailed on scheduled interview over his Harvey Weinstein reporting https://t.co/VRQ9PKT8Y7,2018-04-25 17:27:39,0.0,0.0,1.0,0.0
FoxNews,"Golden State Killer suspect arrested in California, reports say (via @RyanGaydos) https://t.co/IYMoCkcKAO",2018-04-25 17:21:53,-0.8625,0.0,0.484,0.516
FoxNews,".@RepMikeCoffman: ""If [Ronny Jackson's] not going to be tough in cleaning house, he will fail in this job.""… https://t.co/XSMqOXz679",2018-04-25 17:20:53,-0.6124,0.0,0.773,0.227
FoxNews,Government's war on pizza? Looming ObamaCare menu rule has restaurant owners worried https://t.co/21i2aIlVbm,2018-04-25 17:06:53,-0.765,0.0,0.568,0.432
FoxNews,"MUST SEE: Tune in to @BretBaier's interview with former FBI Director James @Comey, Thursday at 6p ET on Fox News Ch… https://t.co/XdTnldazhO",2018-04-25 17:00:00,0.0,0.0,1.0,0.0
FoxNews,Truckers line up under Michigan overpass to save suicidal man who threatened to jump (via @travfed)  https://t.co/0NRG8jP9gX,2018-04-25 16:55:00,-0.6486,0.13,0.567,0.304
FoxNews,"Moments ago, in a tweet-storm assailing ""traditional thinkers"" and praising ""free thinkers,"" music icon @kanyewest… https://t.co/A2Kt6selNG",2018-04-25 16:46:42,0.7783,0.343,0.657,0.0
FoxNews,Florida fisherman catches 120-pound ‘granddaddy of all catfish' (via @MaddieFarberUDK)   https://t.co/1gynS39UJ8,2018-04-25 16:44:00,0.0,0.0,1.0,0.0
FoxNews,"Marie Harf: ""Republicans are having to spend money in places that they shouldn't have to."" #Outnumbered https://t.co/Mph5dD4NJ7",2018-04-25 16:37:04,0.0,0.0,1.0,0.0
FoxNews,".@MelissaAFrancis: ""There is a lot of energy on both sides. Everybody is fired up."" #Outnumbered https://t.co/LWiiXAqmCx",2018-04-25 16:30:10,-0.3612,0.112,0.695,0.193
FoxNews,Customer in cowboy hat helps thwart armed robbery at Monterrey butcher shop (via @luciasuarezsang)  https://t.co/siA4vwuo0r,2018-04-25 16:30:02,0.3818,0.157,0.843,0.0
FoxNews,".@MelissaAFrancis: ""We've made no headway on the VA... These are service-men and women who deserve the best care.""… https://t.co/pnDJV3cGbU",2018-04-25 16:24:08,0.4588,0.179,0.726,0.094
FoxNews,"Under Macron, France nudges out Britain as Trump's favored ally (via @AdamShawNY)  https://t.co/Mn314eKiTg",2018-04-25 16:16:00,0.4215,0.189,0.811,0.0
FoxNews,".@Judgenap: ""The government says that Congress has given @POTUS the ability to suspend immigration from any country… https://t.co/AsW88SwVhQ",2018-04-25 16:09:47,0.0,0.112,0.777,0.112
FoxNews,Supreme Court hears arguments on @POTUS's travel ban; @ShannonBream reports. https://t.co/4jDoKYg2hU,2018-04-25 16:03:07,-0.4019,0.201,0.447,0.352
FoxNews,"Moments ago, former President @GeorgeHWBush tweeted a thanks to those who helped facilitate his late wife's funeral. https://t.co/dudjDmiDUG",2018-04-25 15:59:29,0.1027,0.142,0.735,0.123
FoxNews,"Maine officer shot and killed by suspect who stole his car, robbed store (via @travfed)  https://t.co/x7iDKJ6Hga",2018-04-25 15:47:39,-0.7717,0.0,0.676,0.324
FoxNews,Video shows ex-Clinton aide in profanity-laced confrontation with cops https://t.co/g6gorhmYAM,2018-04-25 15:44:51,-0.3182,0.0,0.796,0.204
FoxNews,".@EmmanuelMacron: ""Long live the friendship between France and the United States of America!"" https://t.co/UceG3bsTTW",2018-04-25 15:40:44,0.7177,0.333,0.667,0.0
FoxNews,".@EmmanuelMacron: ""What we cherish is at stake. What we love is in danger. We have no choice but to prevail and tog… https://t.co/PbPCOnFs4T",2018-04-25 15:40:07,0.1531,0.162,0.699,0.14
FoxNews,".@EmmanuelMacron: ""Better than anyone, our troops, I think, know what the alliance and friendship between our count… https://t.co/nyDyvGKXHG",2018-04-25 15:37:51,0.7003,0.279,0.721,0.0
FoxNews,".@EmmanuelMacron: ""The United States and France together with the United Kingdom acted to destroy chemical faciliti… https://t.co/VxAePI2jLl",2018-04-25 15:36:06,0.2732,0.242,0.606,0.152
FoxNews,".@EmmanuelMacron: ""France will not leave the JCPOA, because we signed it."" https://t.co/Jxmjk3NnoU",2018-04-25 15:33:28,0.0382,0.095,0.905,0.0
FoxNews,".@EmmanuelMacron: ""Iran shall never possess any nuclear weapons. Not now. Not in 5 years. Not in 10 years. Never."" https://t.co/scFSz3pTTQ",2018-04-25 15:30:46,-0.4404,0.0,0.861,0.139
FoxNews,It's the interview America's been waiting for -- Former FBI Director James @Comey sits down with @BretBaier on Fox… https://t.co/5bZjIwXpLD,2018-04-25 15:30:01,0.0,0.0,1.0,0.0
nytimes,"Here’s a deeper look at Devin Nunes, the Trump ally who harbors an intense distrust of the intelligence apparatus h… https://t.co/gmqB9CV7Vd",2018-04-26 00:32:02,0.1531,0.182,0.702,0.116
nytimes,"“Sleep better tonight, he isn’t coming in through the window. He’s now in jail, and he’s history,"" said Bruce Harri… https://t.co/RdMO9BNkI1",2018-04-26 00:17:00,0.4404,0.127,0.873,0.0
nytimes,"11 great titles expiring from Netflix in May
https://t.co/Oc6mX8gc7V",2018-04-26 00:02:04,0.6249,0.339,0.661,0.0
nytimes,"RT @gettleman: The charge sheet reads like a script from a horror film. Chilling details from the scene of the crime, where little girl was…",2018-04-25 23:56:02,-0.7003,0.084,0.638,0.279
nytimes,"Michael Cohen, President Trump's personal lawyer, will invoke the Fifth Amendment in a lawsuit filed by Stormy Dani… https://t.co/ONsARD1Uhl",2018-04-25 23:44:05,-0.2263,0.0,0.899,0.101
nytimes,One NYT reader's reaction to the opening of a museum dedicated to the victims of American white supremacy in Montgo… https://t.co/ejYnZWomt3,2018-04-25 23:34:20,0.2263,0.179,0.723,0.098
nytimes,"The suspect, Joseph James DeAngelo, who has adult children, was twice employed as a police officer in California: I… https://t.co/OwYc2BvTkf",2018-04-25 23:17:00,-0.296,0.0,0.891,0.109
nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/jcREl5ZLXF,2018-04-25 23:02:05,0.0,0.0,1.0,0.0
nytimes,Totally herbaceous and delicious https://t.co/0Ej7M0VV4N,2018-04-25 22:45:06,0.6077,0.498,0.502,0.0
nytimes,"One victim, Jane Carson-Sandler, who was raped in 1976, said she had always believed that her rapist was alive and… https://t.co/Tem0SA3T9f",2018-04-25 22:31:00,-0.875,0.083,0.545,0.372
nytimes,The first lady’s couture selection was an exceptional choice by a woman adapting the role to fit herself https://t.co/0YE9bMXEiZ,2018-04-25 22:15:08,0.3612,0.128,0.872,0.0
nytimes,A wave of rookie baseball managers are out to prove that understanding people is as important as crunching numbers https://t.co/gbYpRCDKat,2018-04-25 22:00:29,0.2023,0.091,0.909,0.0
nytimes,"Memories of racial violence can be so traumatic that survivors, witnesses and inheritors stay locked in silence https://t.co/9DFzzvo0JY",2018-04-25 21:45:10,-0.8702,0.0,0.644,0.356
nytimes,"The arrest of Joseph James DeAngelo, 72, represented the first step toward closure for dozens of victims. Sacrament… https://t.co/C92O2gkdvA",2018-04-25 21:31:00,-0.5719,0.0,0.783,0.217
nytimes,"The Golden State Killer, also known as the East Area Rapist and the Original Night Stalker, is thought to have kill… https://t.co/WZbGfL7tcT",2018-04-25 21:28:00,-0.836,0.075,0.623,0.302
nytimes,"As Disney prepares to buy 20th Century Fox, there are many vexing questions. Among them: Should it extend its no-sm… https://t.co/bDTWKsC5G4",2018-04-25 21:15:05,-0.3182,0.072,0.802,0.127
nytimes,"Qualifications: Must be attractive, know how to charm socially awkward programmers and give relaxing massages https://t.co/PZDrrIFLsr",2018-04-25 21:00:14,0.802,0.393,0.536,0.071
nytimes,"Should the public be able to look at a database of complaints against banks? The acting head of the CFPB says no, c… https://t.co/ZvCHhHcwYh",2018-04-25 20:45:09,-0.5994,0.0,0.811,0.189
nytimes,"RT @nytimesbooks: Michelle McNamara died before she completed ""I'll Be Gone in the Dark,"" her book about the Golden State Killer. Her husba…",2018-04-25 20:41:03,-0.836,0.0,0.727,0.273
nytimes,James Comey was celebrating the remarkable success of his juicy new memoir with perhaps the last crowd left in town… https://t.co/o1sT1vRWbb,2018-04-25 20:30:09,0.9001,0.379,0.621,0.0
nytimes,"RT @npfandos: SCOOP: We got a summary of the allegations collected by the Senate VA Committee Dems. 

https://t.co/D61jrQXorK",2018-04-25 20:21:32,0.3254,0.127,0.873,0.0
nytimes,Breaking News: President Trump’s pick to lead the V.A. is accused of mishandling an opioid and wrecking a car while… https://t.co/1TbzrgiVst,2018-04-25 20:20:39,-0.296,0.0,0.896,0.104
nytimes,The police in New York routinely use and share sealed arrest records of people cleared of crimes without necessary… https://t.co/1VWuow92mH,2018-04-25 20:17:24,0.0516,0.157,0.739,0.104
nytimes,"Celebrities of all stripes wanted to meet Emma González, though she herself said the person she really wanted to me… https://t.co/pMpqrNA238",2018-04-25 20:10:07,0.0,0.0,1.0,0.0
nytimes,"“Let us face it: There is no Planet B,” President Macron said. “Let us work together in order to make our planet gr… https://t.co/iqjcBr2gZX",2018-04-25 19:58:12,-0.296,0.0,0.913,0.087
nytimes,"Emmanuel Macron spoke critically of Trump's foreign policy, trade and environmental decisions in a speech to Congre… https://t.co/Q3VmLsl41N",2018-04-25 19:57:33,0.0,0.0,1.0,0.0
nytimes,Comcast is in a takeover battle with Rupert Murdoch’s 21st Century Fox for control over the British satellite broad… https://t.co/CYRT8r1Msl,2018-04-25 19:45:02,-0.3818,0.0,0.874,0.126
nytimes,"Scott Pruitt may blame his staff when Congress grills him Thursday on spending and ethics, an internal EPA memo sho… https://t.co/wK3cLsqoBU",2018-04-25 19:30:04,-0.34,0.0,0.893,0.107
nytimes,Sarah Huckabee Sanders said she was “not going to go line by line on every outrageous thing out there right now” https://t.co/f8PS4a2aP8,2018-04-25 19:23:04,-0.4588,0.0,0.875,0.125
nytimes,"Jeff Sessions has gone from, in Trump’s words, “a great protector of the people” to “weak,” “disgraceful” and an “i… https://t.co/ZVwturJpp3",2018-04-25 19:15:03,0.6249,0.17,0.83,0.0
nytimes,New rules for elite female track athletes with high testosterone levels: Lower your levels with medicine or compete… https://t.co/7HnLNy9yXn,2018-04-25 19:07:03,-0.296,0.0,0.891,0.109
nytimes,"In Opinion

Op-Ed columnist @DLeonhardt asked Times readers to list which voices and points of view are missing in… https://t.co/Pnpx5Km4RM",2018-04-25 19:00:20,-0.296,0.0,0.896,0.104
nytimes,RT @jakesilverstein: Excited (and slightly worried) to be launching this new video series where @GailBichler and talk about how the @NYTmag…,2018-04-25 18:57:27,0.34,0.107,0.893,0.0
nytimes,Republicans lost support in every special election since Trump became president https://t.co/bZmWsGGXAO,2018-04-25 18:45:06,0.4767,0.323,0.539,0.138
nytimes,“The judgment will definitely create fear in the minds of those who think that they can get away with something lik… https://t.co/ZweL9ZGV4v,2018-04-25 18:38:52,0.1531,0.178,0.704,0.119
nytimes,An Indian court sentenced an influential guru to life in prison for the rape of a teenage girl https://t.co/94wW6NqBIN,2018-04-25 18:37:51,-0.7351,0.112,0.538,0.35
nytimes,"""We need to stop thinking of Silicon Valley and New York as the centers of the world; there are now many others. Ch… https://t.co/rHH7jMXJW9",2018-04-25 18:30:10,-0.296,0.0,0.913,0.087
nytimes,"What ""Schoolhouse Rock!"" jingle has stuck with you all these years? https://t.co/w5c5bl0nFQ",2018-04-25 18:15:09,-0.3164,0.0,0.828,0.172
nytimes,Japan has lodged an official complaint about the mango mousse that South Korea plans to serve Kim Jong-un. What mig… https://t.co/SdvFfB1m7P,2018-04-25 18:00:25,-0.296,0.0,0.901,0.099
nytimes,"RT @EnnisNYT: In China, if you’re a woman with an engineering degree, you can get a job that essentially consists of cheering on male coder…",2018-04-25 17:57:30,0.5106,0.13,0.87,0.0
nytimes,Alcohol abuse among some in the Federal Air Marshal Service is so rampant that the TSA has had to monitor whether t… https://t.co/QdsoQL8MUW,2018-04-25 17:45:06,-0.6369,0.0,0.84,0.16
nytimes,RT @EricLiptonNYT: JUST POSTED: Internal EPA document obtained by NYT details key strategy for Scott Pruitt as he faces two House hearings…,2018-04-25 17:34:10,0.0,0.0,1.0,0.0
nytimes,"""Avengers: Infinity War"" makes little sense on its own, our critic writes. But the cosmos belongs to Marvel now. We… https://t.co/Kz5cWns0JS",2018-04-25 17:30:06,0.1779,0.144,0.7,0.156
nytimes,"A Dallas police officer died one day after he, another officer and a store security guard were shot at a Home Depot https://t.co/EfNrM8q72N",2018-04-25 17:26:10,-0.296,0.1,0.75,0.15
nytimes,"RT @MichaelPaulson: Sara Krulwich, a pioneering theater photographer for @nytimes, is being recognized by @TheTonyAwards with a 2018 Tony H…",2018-04-25 17:22:06,0.0,0.0,1.0,0.0
nytimes,One of the greatest living English playwrights hasn't granted a real interview in decades. But she's ready to talk… https://t.co/LA1PXkC2nH,2018-04-25 17:15:07,0.6684,0.252,0.689,0.059
nytimes,"Madonna has lost a legal battle to prevent the auction of a letter from her former boyfriend, the rapper Tupac Shak… https://t.co/InKOc4vh3j",2018-04-25 16:59:31,-0.5106,0.111,0.681,0.209
nytimes,"“The idea that anyone, young or old, past or present, was bullied or teased based on the character of Apu, it just… https://t.co/5zBHHYfqvT",2018-04-25 16:50:08,-0.743,0.0,0.769,0.231
nytimes,"Breaking News: A suspect was arrested in the case of the Golden State Killer, the serial murderer and rapist who te… https://t.co/U5LpRcq5nr",2018-04-25 16:41:32,-0.9643,0.0,0.456,0.544
nytimes,Here are the most biting comments NFL owners made about President Trump https://t.co/872FBzLfBo,2018-04-25 16:34:31,0.0,0.0,1.0,0.0
nytimes,"Philadelphia Eagles defensive end Chris Long, on Colin Kaepernick: “We all agree in this room as players that he sh… https://t.co/sCLeUEslD7",2018-04-25 16:32:29,0.3818,0.159,0.841,0.0
nytimes,The Buffalo Bills owner Terry Pegula said he thought the league was battling a perception and “media problem”… https://t.co/H8P5FfTnwQ,2018-04-25 16:31:02,-0.2732,0.0,0.89,0.11
nytimes,"The Houston Texans owner Bob McNair urged the players to tell their colleagues to, essentially, knock off the kneel… https://t.co/ghnQAWBj2g",2018-04-25 16:25:25,0.0,0.0,1.0,0.0
nytimes,The owners were particularly eager to find a way to avoid further public rebukes from Trump https://t.co/872FBzLfBo https://t.co/TNMsN5Cyrh,2018-04-25 16:20:19,0.1513,0.14,0.75,0.11
nytimes,Exclusive: NFL owners and players discussed President Trump and Colin Kaepernick at a private meeting in October. T… https://t.co/BshkPnlg0S,2018-04-25 16:15:05,0.128,0.081,0.919,0.0
nytimes,Breaking News: The Supreme Court heard a challenge to the Trump travel ban. The arguments suggested there aren't 5… https://t.co/PVsKVMM5K7,2018-04-25 16:06:29,-0.34,0.187,0.573,0.24
nytimes,"Marine Lance Cpl. Maximilian Uriarte draws all of his comics by hand, using digital devices and software https://t.co/Tp53kSKhVm",2018-04-25 16:01:52,0.4939,0.158,0.842,0.0
